"","newdata.code1","newdata.code2","fit_value","fit_exp"
"5741","COM","LCA",-14.8877144391747,3.42253399792551e-07
"5742","COM","ZWE",-9.95075717079102,4.76915096443159e-05
"5743","COM","CPV",-13.3436891066245,1.60291116053483e-06
"5744","COM","DOM",-10.824478544907,1.99062153688261e-05
"5745","COM","NLD",-9.50161039608496,7.473138580127e-05
"5746","COM","TGO",-9.85319659647542,5.25788507287591e-05
"5747","COM","GHA",-8.41941946477121,0.000220542648450444
"5748","COM","RUS",-7.26490032956682,0.000699671002685806
"5749","COM","GRD",-15.175985842702,2.56538818988184e-07
"5750","COM","GAB",-11.3975456769322,1.12229959260283e-05
"5751","COM","COL",-9.15119693571826,0.000106092740528388
"5752","COM","BIH",-11.8076784334382,7.44715532963814e-06
"5753","COM","GMB",-12.0933654586551,5.59652069008618e-06
"5754","COM","NOR",-10.7259887539742,2.19665711371299e-05
"5755","COM","BGD",-7.21783764149215,0.000733386550179641
"5756","COM","IND",-4.86371141472983,0.00772177194498773
"5757","COM","DZA",-9.01330061374536,0.000121779245701703
"5758","COM","EST",-12.1696456101122,5.18549314894502e-06
"5759","COM","BLR",-12.9071274631215,2.4803088652033e-06
"5760","COM","IRQ",-8.80104360308774,0.000150575851646591
"5761","CPV","BHR",-12.0172285111577,6.03926337547586e-06
"5762","CPV","NZL",-11.811924954501,7.41559787978332e-06
"5763","CPV","SVK",-13.1527971044816,1.94004943262015e-06
"5764","CPV","HND",-10.1541878255698,3.89127800397466e-05
"5765","CPV","PAN",-10.7955095198692,2.04913129561131e-05
"5766","CPV","MNG",-14.8370772449807,3.60030443072739e-07
"5767","CPV","ISR",-10.0543006960793,4.3000419088271e-05
"5768","CPV","JPN",-8.25645902503185,0.000259576519749339
"5769","CPV","MKD",-14.2537241426618,6.45187965863493e-07
"5770","CPV","EST",-11.9274585455434,6.60648678403229e-06
"5771","CPV","ETH",-10.4081221227512,3.01863077320157e-05
"5772","CPV","AZE",-12.8918117387545,2.51858898774823e-06
"5773","CPV","GHA",-7.69936986923974,0.000453112613143563
"5774","CPV","PHL",-8.90197893358811,0.000136119288739938
"5775","CPV","THA",-8.72467856512241,0.000162525025476012
"5776","CPV","LBN",-10.773705243759,2.094301785494e-05
"5777","CPV","CAF",-13.2776415350306,1.71235398439767e-06
"5778","CPV","IRL",-10.3041576139432,3.3493552044486e-05
"5779","CPV","LUX",-14.8112169215919,3.69462377565499e-07
"5780","CPV","KEN",-8.54240705356874,0.000195020270490697
"5781","CPV","TUN",-9.67235317035062,6.30014276731702e-05
"5782","CPV","GRC",-9.75320155610338,5.81083285348595e-05
"5783","CPV","CHN",-5.5789768590146,0.00377642736046193
"5784","CPV","KHM",-10.2503014101131,3.53468453479972e-05
"5785","CPV","MAR",-7.73898872924453,0.000435511772781165
"5786","CPV","GTM",-9.63965343236515,6.50956108706047e-05
"5787","CPV","BLR",-12.7464822942826,2.91254789584434e-06
"5788","CPV","SLE",-8.52305442702781,0.000198831181583887
"5789","CPV","CIV",-7.96605776356862,0.00034704442385712
"5790","CPV","HUN",-12.5263400214551,3.62977454128569e-06
"5791","CPV","ABW",-14.2752028119061,6.31477950457174e-07
"5792","CPV","ECU",-9.36557779178631,8.56211871690155e-05
"5793","CPV","URY",-10.9891845097062,1.68833182435489e-05
"5794","CPV","OMN",-10.9272312926082,1.79623745135314e-05
"5795","CPV","MYS",-9.75889943753678,5.77781756478014e-05
"5796","CPV","ZMB",-12.6562211720767,3.18766726973601e-06
"5797","CPV","BGR",-10.0237429562443,4.4334697143683e-05
"5798","CPV","MUS",-12.6921507957206,3.07516870215701e-06
"5799","CPV","GAB",-11.4834658986767,1.02989779204495e-05
"5800","CPV","TZA",-8.37749917178961,0.000229984378298378
"5801","CPV","EGY",-7.92873101635885,0.000360243265810909
"5802","CPV","TTO",-11.3490991645127,1.17800967757851e-05
"5803","CPV","MWI",-12.4123467930319,4.06804998279017e-06
"5804","CPV","RUS",-7.2296505178542,0.000724774114506621
"5805","CPV","IRN",-8.55072886645051,0.000193404082425938
"5806","CPV","BGD",-8.08687457761616,0.000307549478609002
"5807","CPV","ISL",-12.96172440954,2.34852189267672e-06
"5808","CPV","GNQ",-11.6452968575661,8.76015588952775e-06
"5809","CPV","NGA",-6.39845347659777,0.0016641288984078
"5810","CPV","MEX",-7.67172364494714,0.000465814233000505
"5811","CPV","PAK",-7.8596303170437,0.000386016548736649
"5812","CPV","HRV",-10.7584168698885,2.12656626143306e-05
"5813","CPV","SLV",-10.6441930365579,2.38388718990387e-05
"5814","CPV","COM",-13.4671076735238,1.4168029426314e-06
"5815","CPV","AGO",-8.32300633838351,0.000242864632344912
"5816","CPV","SYC",-15.0844853478246,2.81119680839868e-07
"5817","CPV","MDG",-9.26933105625988,9.42715551186824e-05
"5818","CPV","DJI",-12.6983881444947,3.05604749722611e-06
"5819","CPV","NOR",-10.2919036211088,3.39065067960815e-05
"5820","CPV","CRI",-10.8417134534285,1.9566073147639e-05
"5821","CPV","CHL",-9.53302071587795,7.24205314017197e-05
"5822","CPV","BFA",-11.107412792269,1.50007134858635e-05
"5823","CPV","BRA",-6.22113195744419,0.00198699475028988
"5824","CPV","ARE",-10.4459874830121,2.9064662086429e-05
"5825","CPV","GRD",-13.8637569710422,9.52898951381839e-07
"5826","CPV","ROU",-9.23326227492461,9.77338808072181e-05
"5827","CPV","LVA",-12.3175238781782,4.47267507221725e-06
"5828","CPV","KWT",-11.0037130189075,1.66398020461423e-05
"5829","CPV","GNB",-9.26859927818094,9.43405662235129e-05
"5830","CPV","HTI",-9.76690354056954,5.73175590473755e-05
"5831","CPV","KAZ",-11.5274809277212,9.85549955904778e-06
"5832","CPV","CMR",-8.55750003469487,0.000192098934519324
"5833","CPV","UZB",-12.0246469319577,5.99462734755763e-06
"5834","CPV","ARG",-8.47385847737995,0.000208857474800311
"5835","CPV","AUS",-10.2422982898294,3.56308654103762e-05
"5836","CPV","BLZ",-13.5137475780746,1.35224068048774e-06
"5837","CPV","TCD",-11.9954605395273,6.17216716431706e-06
"5838","CPV","FIN",-10.5379093230089,2.65121000636663e-05
"5839","CPV","MLI",-10.4809808968317,2.80651799740796e-05
"5840","CPV","FRA",-7.62105260682901,0.000490025755091827
"5841","CPV","UKR",-9.53616641250406,7.21930763203331e-05
"5842","CPV","GIN",-7.76770818850604,0.000423182009690863
"5843","CPV","TJK",-13.8032662074239,1.01231961949325e-06
"5844","CPV","KGZ",-13.8563746258225,9.5995961044525e-07
"5845","CPV","LCA",-13.5453792033192,1.31013653195026e-06
"5846","CPV","GMB",-9.19682611436641,0.000101360598794582
"5847","CPV","VNM",-8.41782657947005,0.000220894227531678
"5848","CPV","ARM",-14.4249608169874,5.43649653431516e-07
"5849","CPV","PRY",-12.9456722032552,2.38652505180739e-06
"5850","CPV","BRB",-12.9951575897229,2.27130139332064e-06
"5851","CPV","PER",-8.64280668901891,0.000176391131778665
"5852","CPV","ALB",-11.1715348140344,1.40690274139629e-05
"5853","CPV","IRQ",-9.34591381864612,8.73215025837395e-05
"5854","CPV","BDI",-12.7031013395508,3.0416776398426e-06
"5855","CPV","LTU",-11.1137599601551,1.49058029641007e-05
"5856","CPV","TKM",-13.4963514099516,1.37597029041888e-06
"5857","CPV","IND",-5.70683812754937,0.00332316336954217
"5858","CPV","ZWE",-12.1462386594271,5.30830140777014e-06
"5859","CPV","COG",-10.4535432657706,2.88458833767915e-05
"5860","CPV","BIH",-11.5375856778238,9.75641366108946e-06
"5861","CPV","MLT",-12.7438226550755,2.92030453277604e-06
"5862","CPV","UGA",-11.4623757705183,1.05184913312238e-05
"5863","CPV","MRT",-8.66469161239286,0.000172572760160482
"5864","CPV","LBR",-9.32669771411602,8.90157075822847e-05
"5865","CPV","BEN",-8.98879186348059,0.000124800778573264
"5866","CPV","NER",-10.8671120787644,1.90753796349867e-05
"5867","CPV","SEN",-6.78251714686952,0.00113341832423309
"5868","CPV","STP",-13.7115752450308,1.10952868043858e-06
"5869","CPV","SGP",-11.3314781531129,1.19895136452495e-05
"5870","CPV","NPL",-12.1555908519925,5.25888857014677e-06
"5871","CPV","IDN",-7.67455981890715,0.000464494974510289
"5872","CPV","KOR",-9.17505253523688,0.000103591784110442
"5873","CPV","ESP",-7.6570573383327,0.000472696351636245
"5874","CPV","ZAF",-8.68756545341005,0.000168670162139902
"5875","CPV","SVN",-11.1890592407557,1.38246235476126e-05
"5876","CPV","NLD",-8.92532393314786,0.000132978388803084
"5877","CPV","NAM",-11.6794384291671,8.46611841221732e-06
"5878","CPV","RWA",-12.4117965061172,4.07028919351141e-06
"5879","CPV","CZE",-12.3110825567166,4.50157799673137e-06
"5880","CPV","BOL",-12.5654376963226,3.49059727884485e-06
"5881","CPV","TUR",-8.06960164185304,0.00031290790565492
"5882","CPV","COL",-8.12215488178117,0.000296888211645369
"5883","CPV","BHS",-12.9740101352453,2.31984511510498e-06
"5884","CPV","MDV",-13.8519101183233,9.64254938452539e-07
"5885","CPV","AUT",-12.5227094716112,3.64297656948941e-06
"5886","CPV","TGO",-9.18930165451942,0.000102126159152359
"5887","CPV","CHE",-12.2334421066314,4.86500844416311e-06
"5888","CPV","MOZ",-9.26076347189166,9.50827044541072e-05
"5889","CPV","SYR",-10.0354442047548,4.38189491670289e-05
"5890","CPV","GBR",-7.53347121535095,0.000534878352540866
"5891","CPV","CAN",-8.36226467428742,0.000233514899308936
"5892","CPV","CYP",-12.5838169677618,3.4270286063507e-06
"5893","CPV","BEL",-9.53452476136457,7.23116895004297e-05
"5894","CPV","BTN",-16.0276513004898,1.09466058859769e-07
"5895","CPV","COD",-7.62882598114879,0.000486231368172497
"5896","CPV","JAM",-11.2308253396467,1.32591147065577e-05
"5897","CPV","FJI",-13.9287611807902,8.92926844221498e-07
"5898","CPV","DZA",-8.23982006977303,0.000263931734479483
"5899","CPV","SWE",-9.77469945541295,5.68724534948219e-05
"5900","CPV","ITA",-7.79778775438266,0.000410642416758844
"5901","CPV","BWA",-14.43410293755,5.38702192357213e-07
"5902","CPV","LKA",-10.2420620277511,3.56392846272206e-05
"5903","CPV","NIC",-10.5290137408239,2.67489927155719e-05
"5904","CPV","SUR",-12.3455003510473,4.34927953357138e-06
"5905","CPV","LAO",-13.9281180576004,8.93501290881974e-07
"5906","CPV","JOR",-10.6471836265458,2.3767686104234e-05
"5907","CPV","SAU",-9.08979938501492,0.000112810697769521
"5908","CPV","MDA",-13.8702192688043,9.46760888975405e-07
"5909","CPV","DOM",-9.64479400007069,6.476184109366e-05
"5910","CPV","GEO",-11.3101034197169,1.22485448018339e-05
"5911","CPV","VEN",-8.40018536212318,0.000224825646157088
"5912","CPV","DEU",-7.4181079309727,0.000600283850186529
"5913","CPV","PRT",-8.89918804095772,0.000136499713675381
"5914","CPV","LSO",-14.8517954151023,3.54770258862388e-07
"5915","CPV","POL",-8.51625054843347,0.00020018861748206
"5916","CPV","USA",-6.20665584995589,0.00201596790315084
"5917","CPV","YEM",-9.93431082144118,4.84823462348357e-05
"5918","CPV","VCT",-14.0613619857666,7.82038405459235e-07
"5919","CPV","DNK",-10.2295957559301,3.60863544942984e-05
"5920","CPV","QAT",-10.9632638108655,1.73266667802176e-05
"5921","CRI","DNK",-10.772672118345,2.09646657995254e-05
"5922","CRI","CAN",-7.66319463461238,0.000469804158277905
"5923","CRI","KGZ",-14.1526902697391,7.13780553605668e-07
"5924","CRI","OMN",-11.4367643299863,1.07913644678241e-05
"5925","CRI","DOM",-8.1137438268333,0.000299395886016413
"5926","CRI","MEX",-5.59755775283126,0.00370690585074394
"5927","CRI","URY",-10.6399720131118,2.39397090044285e-05
"5928","CRI","HND",-6.68047818408302,0.00125517762307431
"5929","CRI","GRC",-10.518459499514,2.70328031066528e-05
"5930","CRI","YEM",-10.5878062324512,2.52216896699004e-05
"5931","CRI","DZA",-9.28721324569764,9.26007566019937e-05
"5932","CRI","AGO",-9.22081364768413,9.89581378076288e-05
"5933","CRI","MDG",-9.78773825493015,5.61357184833891e-05
"5934","CRI","CMR",-9.6451433332546,6.47392215846174e-05
"5935","CRI","FJI",-13.1276551444881,1.98944441930179e-06
"5936","CRI","IRN",-9.06851572883509,0.000115237455403612
"5937","CRI","GHA",-9.10216541165664,0.00011142426765881
"5938","CRI","UKR",-9.34185468725361,8.76766723889068e-05
"5939","CRI","KEN",-9.24008170835054,9.7069658497624e-05
"5940","CRI","IRQ",-9.93851549792804,4.82789216206407e-05
"5941","CRI","LAO",-14.0737537188572,7.72407389999233e-07
"5942","CRI","DEU",-8.02280707495113,0.000327898294649831
"5943","CRI","LSO",-15.3793723882452,2.09326126299378e-07
"5944","CRI","CHE",-12.9896138199295,2.2839279323514e-06
"5945","CRI","ECU",-7.0717556300106,0.000848741723947651
"5946","CRI","THA",-8.90860871414209,0.000135219832619331
"5947","CRI","MRT",-11.2927152581739,1.24633869191691e-05
"5948","CRI","MWI",-13.0567111999819,2.13571045681129e-06
"5949","CRI","CYP",-13.2725706144651,1.72105924863009e-06
"5950","CRI","ROU",-9.89277403431322,5.05385556729019e-05
"5951","CRI","TJK",-14.1676084821586,7.032112572088e-07
"5952","CRI","COL",-5.93400966500166,0.00264784370881085
"5953","CRI","BLZ",-10.695926597393,2.26369598159708e-05
"5954","CRI","SYR",-10.7061860774962,2.24059036618346e-05
"5955","CRI","HUN",-13.1938229930749,1.86206775202891e-06
"5956","CRI","ETH",-11.1166712141483,1.48624714907661e-05
"5957","CRI","SLV",-7.38571102581593,0.000620049635534449
"5958","CRI","STP",-14.8538661520523,3.54036383072687e-07
"5959","CRI","LTU",-11.6249438139447,8.9402785285562e-06
"5960","CRI","MYS",-9.96653245089581,4.69450658806856e-05
"5961","CRI","MLI",-12.3955860210134,4.13680825230764e-06
"5962","CRI","CZE",-12.9601128447767,2.3523097391649e-06
"5963","CRI","LKA",-10.635666820429,2.40429962406556e-05
"5964","CRI","JAM",-8.97096318358772,0.00012704576480934
"5965","CRI","IND",-6.04953465343817,0.00235895948480229
"5966","CRI","NIC",-4.66470340718644,0.00942204231917618
"5967","CRI","AUS",-9.74242506766579,5.87379185572542e-05
"5968","CRI","BWA",-15.0227172791343,2.99031391989824e-07
"5969","CRI","JPN",-7.97462599417324,0.000344083569957096
"5970","CRI","NER",-12.29298363871,4.58379344888868e-06
"5971","CRI","ABW",-12.6571534195357,3.18469695977062e-06
"5972","CRI","GBR",-8.20231629893939,0.000274018126422036
"5973","CRI","GNQ",-12.7903635837844,2.78750512173958e-06
"5974","CRI","BEL",-10.2109540852668,3.67653737934657e-05
"5975","CRI","SVK",-13.8222929049979,9.9324060117182e-07
"5976","CRI","MKD",-14.9892879566593,3.09196773073876e-07
"5977","CRI","BEN",-10.3311990491055,3.25999745878574e-05
"5978","CRI","MDA",-14.4737456530008,5.17764333418519e-07
"5979","CRI","LBR",-11.2120033790342,1.3511040674281e-05
"5980","CRI","BRB",-12.3129461388897,4.49319674822437e-06
"5981","CRI","BLR",-13.2587751978411,1.74496650411945e-06
"5982","CRI","GNB",-11.8520397740576,7.12401010525313e-06
"5983","CRI","CPV",-12.9940506364231,2.27381700997099e-06
"5984","CRI","PAN",-5.53304971622537,0.00395391237245598
"5985","CRI","BRA",-6.19306701134722,0.00204354954242315
"5986","CRI","TTO",-10.4731193843735,2.82866842746907e-05
"5987","CRI","SUR",-12.0072258756929,6.09997505771293e-06
"5988","CRI","ISL",-13.2231890169747,1.80818131355818e-06
"5989","CRI","AUT",-13.1953110144319,1.85929901592577e-06
"5990","CRI","LBN",-11.4500173920727,1.0649289388998e-05
"5991","CRI","CIV",-9.60419641837614,6.7445113892208e-05
"5992","CRI","USA",-5.2569056541584,0.00521140568639142
"5993","CRI","BGR",-10.7312946720964,2.18503269729749e-05
"5994","CRI","TKM",-13.9445717488317,8.78920182011743e-07
"5995","CRI","BDI",-13.4655768648064,1.41897345782486e-06
"5996","CRI","ITA",-8.62280695451793,0.000179954421231701
"5997","CRI","VNM",-8.51696137443007,0.00020004636877156
"5998","CRI","BGD",-8.33654316230782,0.000239599168449315
"5999","CRI","GEO",-11.8417050948957,7.19801622007582e-06
"6000","CRI","GIN",-10.0196559875171,4.45162624375526e-05
"6001","CRI","IDN",-7.82572345461286,0.000399329584946349
"6002","CRI","KHM",-10.3887244061622,3.07775691959745e-05
"6003","CRI","JOR",-11.3320707551102,1.19824107403229e-05
"6004","CRI","GTM",-6.65461898902803,0.00128805881434906
"6005","CRI","KOR",-9.02487300327686,0.000120378091819715
"6006","CRI","TGO",-10.5700925804708,2.56724383194065e-05
"6007","CRI","BFA",-12.6717201997847,3.13864242649132e-06
"6008","CRI","AZE",-13.392606353749,1.52638806741978e-06
"6009","CRI","COM",-14.0576013103863,7.8498493503509e-07
"6010","CRI","SEN",-9.78131510329285,5.64974471909981e-05
"6011","CRI","GMB",-12.0191125180616,6.02789607298237e-06
"6012","CRI","TCD",-13.06071159471,2.12718383825009e-06
"6013","CRI","ARG",-8.0700859714649,0.000312756391784712
"6014","CRI","PRY",-12.5179874509,3.66021945890178e-06
"6015","CRI","ARM",-14.9711230058758,3.14864639648703e-07
"6016","CRI","ISR",-10.7479212239533,2.14900348859617e-05
"6017","CRI","IRL",-10.9201203701199,1.80905587804592e-05
"6018","CRI","PRT",-10.014751069876,4.47351474060351e-05
"6019","CRI","BHR",-12.5865143256216,3.41779713968533e-06
"6020","CRI","CHN",-5.53227627397781,0.00395697167827367
"6021","CRI","SVN",-11.9160560504061,6.68224833194772e-06
"6022","CRI","GAB",-12.5714008284143,3.46984432399378e-06
"6023","CRI","SGP",-11.5155107308348,9.97418073057235e-06
"6024","CRI","BTN",-16.2699491434417,8.59114138200275e-08
"6025","CRI","LVA",-12.3271721257861,4.42972910545946e-06
"6026","CRI","NPL",-12.4350473990136,3.9767430651677e-06
"6027","CRI","MLT",-13.6497083831752,1.18033957769964e-06
"6028","CRI","EST",-12.3618371805369,4.278803341648e-06
"6029","CRI","FIN",-10.9587347433034,1.74053183994947e-05
"6030","CRI","QAT",-11.5273614550306,9.85667709243707e-06
"6031","CRI","SLE",-10.6784892730881,2.30351494167423e-05
"6032","CRI","COG",-11.3843070629023,1.13725606678994e-05
"6033","CRI","SWE",-10.2303777834976,3.60581450020081e-05
"6034","CRI","BOL",-11.6270280266791,8.92166449074318e-06
"6035","CRI","FRA",-8.35390857481761,0.000235474348309188
"6036","CRI","ALB",-11.9323261012722,6.57440747868063e-06
"6037","CRI","TUR",-8.72064931411457,0.000163181200658225
"6038","CRI","ZAF",-9.25312532343689,9.5811740966355e-05
"6039","CRI","KWT",-11.5838430857837,9.31538628361225e-06
"6040","CRI","GRD",-12.9766313013748,2.31377237796685e-06
"6041","CRI","ESP",-8.67156856703489,0.000171390056477283
"6042","CRI","NOR",-10.7495610685318,2.14548234472948e-05
"6043","CRI","NLD",-9.56315172858361,7.02709742424404e-05
"6044","CRI","PER",-7.19642489538537,0.000749259707632202
"6045","CRI","VEN",-6.9851415089382,0.000925532316259283
"6046","CRI","NGA",-7.63809995942685,0.000481742914108401
"6047","CRI","MUS",-13.149535633262,1.94638717757772e-06
"6048","CRI","LCA",-12.747830962374,2.90862248306689e-06
"6049","CRI","ARE",-10.9881341545364,1.6901061040637e-05
"6050","CRI","ZMB",-13.3298573642742,1.62523625627393e-06
"6051","CRI","MNG",-14.8620179797351,3.5116207085045e-07
"6052","CRI","SYC",-15.6233311134758,1.64011200868486e-07
"6053","CRI","MDV",-14.2902311273654,6.22058854459889e-07
"6054","CRI","RUS",-7.6627131472972,0.000470030417486836
"6055","CRI","SAU",-9.69953307356712,6.13121166185247e-05
"6056","CRI","MAR",-9.02415918005034,0.000120464051173861
"6057","CRI","RWA",-13.1756071484413,1.89629770615859e-06
"6058","CRI","CAF",-14.2380016350616,6.55412102479149e-07
"6059","CRI","POL",-9.08995700831355,0.00011279291757654
"6060","CRI","UZB",-12.371487225731,4.23771128501149e-06
"6061","CRI","TZA",-9.02576892869354,0.000120270290325902
"6062","CRI","TUN",-10.6214817105805,2.43864791955991e-05
"6063","CRI","HRV",-11.4790579418933,1.03444755722093e-05
"6064","CRI","PHL",-8.8163815661134,0.000148283946312426
"6065","CRI","COD",-8.55895098081875,0.000191820411424747
"6066","CRI","NAM",-12.3440909632742,4.35541367664532e-06
"6067","CRI","HTI",-8.00251995681455,0.000334618340797604
"6068","CRI","CHL",-8.84066445473568,0.000144726550485369
"6069","CRI","KAZ",-12.3878738851975,4.16883521881273e-06
"6070","CRI","BIH",-12.2716634130889,4.68257018904364e-06
"6071","CRI","LUX",-15.5111736721292,1.83477522135514e-07
"6072","CRI","EGY",-8.67840945510325,0.00017022159749023
"6073","CRI","DJI",-13.3636191349216,1.57128133436904e-06
"6074","CRI","NZL",-11.1543496387625,1.43128955727291e-05
"6075","CRI","BHS",-11.2754521971599,1.26804109882244e-05
"6076","CRI","MOZ",-9.80170966454847,5.53568767935127e-05
"6077","CRI","UGA",-12.2126076942062,4.96743129157633e-06
"6078","CRI","ZWE",-12.7734325361574,2.83510230176372e-06
"6079","CRI","PAK",-8.21385769159906,0.000270873755740898
"6080","CRI","VCT",-13.2328311883407,1.79083030460183e-06
"6081","CYP","HTI",-10.6544424532318,2.35957852441467e-05
"6082","CYP","ZAF",-8.6088611838952,0.0001824816051181
"6083","CYP","CMR",-8.59163985847071,0.000185651395883552
"6084","CYP","NER",-11.3354037366588,1.19425400674347e-05
"6085","CYP","DOM",-10.5731449564385,2.55941958591006e-05
"6086","CYP","AZE",-10.7965199016028,2.04706193637785e-05
"6087","CYP","EST",-10.8314945291989,1.97670424628337e-05
"6088","CYP","PRY",-13.8703960269426,9.46593556072369e-07
"6089","CYP","BWA",-14.3852156625415,5.6569223415526e-07
"6090","CYP","LBN",-6.45608149080592,0.0015709394059748
"6091","CYP","EGY",-4.91645283725522,0.00732506802630009
"6092","CYP","JOR",-7.08519104549493,0.000837414787680284
"6093","CYP","TTO",-12.4831364694682,3.79003058315617e-06
"6094","CYP","HRV",-9.45004326864231,7.86861605548007e-05
"6095","CYP","ECU",-10.2220009912955,3.63614652415148e-05
"6096","CYP","NOR",-9.51625935633365,7.36446280707946e-05
"6097","CYP","TGO",-9.81308793618454,5.47305810509108e-05
"6098","CYP","BTN",-15.0175474710766,3.00581329878247e-07
"6099","CYP","SEN",-9.61183611291793,6.6931817035873e-05
"6100","CYP","BHR",-10.1665354155323,3.84352551950595e-05
"6101","CYP","IRQ",-6.79446169057093,0.0011199606921665
"6102","CYP","LBR",-10.8976663371672,1.85013595911426e-05
"6103","CYP","KHM",-9.47245725833768,7.69421083620367e-05
"6104","CYP","POL",-7.21010799124781,0.000739077337269186
"6105","CYP","BIH",-9.99824916263357,4.54794872817621e-05
"6106","CYP","AGO",-8.44830887087376,0.000214262454631494
"6107","CYP","MEX",-8.22438341991107,0.000268037564853785
"6108","CYP","DZA",-7.87544235139277,0.000379960844480855
"6109","CYP","IDN",-7.02499096313299,0.000889375556737515
"6110","CYP","MLT",-11.4721183036977,1.0416512154815e-05
"6111","CYP","GRC",-7.42459418987502,0.000596402853899314
"6112","CYP","ETH",-9.30304987344994,9.11458239116352e-05
"6113","CYP","OMN",-9.41575698776619,8.14307992164939e-05
"6114","CYP","MAR",-8.13579384740328,0.000292866452196803
"6115","CYP","SVK",-11.8513395945374,7.12899993791612e-06
"6116","CYP","BEL",-8.88938190696338,0.000137844832587115
"6117","CYP","LAO",-13.0977795931217,2.0497769141084e-06
"6118","CYP","COD",-7.62435733896289,0.000488409024135316
"6119","CYP","GEO",-8.97949594343801,0.000125966325655072
"6120","CYP","PRT",-9.19753951497717,0.000101288313868616
"6121","CYP","IND",-4.51234886885204,0.0109726565518075
"6122","CYP","PER",-9.49700105195074,7.50766435707117e-05
"6123","CYP","TUN",-8.76678824547172,0.000155823243830613
"6124","CYP","ABW",-15.2548340130375,2.37088105189972e-07
"6125","CYP","HND",-10.8646704230789,1.91220120511113e-05
"6126","CYP","SYR",-6.10206579963158,0.00223823918663397
"6127","CYP","MOZ",-9.11264483098,0.000110262702927224
"6128","CYP","FRA",-7.07299923805912,0.000847686877952066
"6129","CYP","BFA",-11.8888031363586,6.86686329289918e-06
"6130","CYP","AUS",-9.95967402724749,4.72681416595731e-05
"6131","CYP","SUR",-13.6297124110613,1.20417916854954e-06
"6132","CYP","MWI",-12.0673126174321,5.74424187796094e-06
"6133","CYP","URY",-11.8065800708818,7.45533949997477e-06
"6134","CYP","QAT",-9.18630737036038,0.000102432412168395
"6135","CYP","BRB",-14.1657768875972,7.04500435388481e-07
"6136","CYP","NAM",-11.7943700680263,7.54692722187684e-06
"6137","CYP","ROU",-7.16692504504487,0.000771692004809491
"6138","CYP","ZMB",-12.4433154835951,3.94399857080838e-06
"6139","CYP","IRN",-6.49114926614429,0.00151680479357978
"6140","CYP","SLV",-11.3336155209539,1.1963915010949e-05
"6141","CYP","STP",-14.0417374498322,7.97537126447224e-07
"6142","CYP","LUX",-14.0858761598548,7.63100452362777e-07
"6143","CYP","HUN",-11.0914169780532,1.5242591472212e-05
"6144","CYP","TCD",-11.6208482830636,8.97696879713428e-06
"6145","CYP","BLR",-11.3309069420034,1.19963641449958e-05
"6146","CYP","ARG",-9.28789795610571,9.25373736021295e-05
"6147","CYP","GAB",-11.6747982474617,8.50549402433598e-06
"6148","CYP","CAF",-12.9587199847115,2.35558846033135e-06
"6149","CYP","GHA",-8.39377015135393,0.000226272586314166
"6150","CYP","NIC",-11.2598595326272,1.287968192796e-05
"6151","CYP","RUS",-5.78376935901246,0.00307709484577055
"6152","CYP","FIN",-9.46707524937622,7.73573278339436e-05
"6153","CYP","KOR",-8.48525367676485,0.000206491011002508
"6154","CYP","LVA",-11.4879284034155,1.02531210769644e-05
"6155","CYP","PAK",-6.55192481675432,0.0014273655353763
"6156","CYP","CRI",-11.6083409805215,9.08995154364222e-06
"6157","CYP","GIN",-9.77140088265334,5.70603611638729e-05
"6158","CYP","MLI",-11.8710315807054,6.98998896289045e-06
"6159","CYP","TZA",-7.78642313391771,0.000415335830892718
"6160","CYP","CIV",-9.074310239208,0.00011457164166819
"6161","CYP","GTM",-10.3097441653923,3.33069602803094e-05
"6162","CYP","MDA",-11.910053712195,6.72247806188559e-06
"6163","CYP","DNK",-9.32398387217509,8.92576102372412e-05
"6164","CYP","LCA",-14.6792754919893,4.21571900339404e-07
"6165","CYP","TJK",-12.3828711549854,4.18974303117816e-06
"6166","CYP","YEM",-8.49342226055955,0.000204811142291315
"6167","CYP","NGA",-6.58696745436331,0.00137821312697353
"6168","CYP","BGR",-8.02609291500055,0.00032682264148106
"6169","CYP","UZB",-10.6198816444944,2.44255304078476e-05
"6170","CYP","DEU",-6.41373829683818,0.00163888639236208
"6171","CYP","COM",-12.9326343431812,2.41784395357933e-06
"6172","CYP","KGZ",-12.5738202673681,3.46145939497491e-06
"6173","CYP","NZL",-11.8090769159189,7.436747892384e-06
"6174","CYP","UKR",-8.90309407478495,0.000135967581116811
"6175","CYP","GNQ",-11.8279181751504,7.2979419431783e-06
"6176","CYP","SLE",-10.4264586364847,2.96378399466847e-05
"6177","CYP","BLZ",-14.1890193611726,6.88314926889967e-07
"6178","CYP","KWT",-8.89323141374843,0.000137315218000276
"6179","CYP","VCT",-15.1939034774347,2.51983185105088e-07
"6180","CYP","NPL",-11.089410548802,1.52732053556311e-05
"6181","CYP","ISR",-6.45644780603374,0.00157036405233523
"6182","CYP","ITA",-6.66106973465243,0.0012797766164842
"6183","CYP","CAN",-8.85165128123696,0.000143145168079525
"6184","CYP","USA",-6.79581571382231,0.00111844526554166
"6185","CYP","GBR",-5.35332967513073,0.00473236749067237
"6186","CYP","MUS",-12.1934372556464,5.06357776850186e-06
"6187","CYP","UGA",-10.8032487164624,2.03333387419337e-05
